episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
300,1.0,-1.4433970323189493,-1.7132743165599065,179.00157868006713,-15.0,3.0,3,0.0,False,True,0.8446876151043984,1,16.598090036588506,1066.508,prepare,0.0,0
300,2.0,-1.4431944883679668,-1.7132971322473545,179.00105468007843,30.0,1.5,8,39.74062385325053,False,True,0.8434665395971581,1,16.598090036588506,1066.578,in_progress,0.0,0
300,3.0,-1.4507540634530165,-1.7103635488075855,178.2246172578278,15.0,3.0,7,39.52393111590123,False,True,0.889115014025786,1,16.598090036588506,1066.649,in_progress,0.0,0
300,4.0,-1.4765555919553444,-1.7193279528413805,-179.3803928642678,-30.0,3.0,1,39.29070670702273,False,True,1.044241995874159,1,16.598090036588506,1066.693,in_progress,0.0,0
300,5.0,-1.5031409436809626,-1.7219230925247755,-178.81798401437433,-30.0,3.0,1,39.08419817054757,False,True,1.2043179774312862,2,16.598090036588506,1066.772,in_progress,0.0,0
300,6.0,-1.5571326322890708,-1.7054727361585935,177.17039661834454,-15.0,3.0,3,39.203877176611186,False,True,1.5301864092515751,2,16.598090036588506,1066.849,in_progress,0.0,0
300,7.0,-1.6285589448446387,-1.6752995586489752,171.2765136735408,30.0,1.5,8,36.97231778427566,False,True,1.9615814085164294,2,16.598090036588506,1066.889,in_progress,0.0,0
300,8.0,-1.666552283661852,-1.6616861739645385,169.00564743160973,-15.0,3.0,3,35.968028579644766,False,True,2.1909638501335422,3,16.598090036588506,1066.972,in_progress,0.0,0
300,9.0,-1.765241813681248,-1.6306572104034358,166.14858843510498,-15.0,3.0,3,33.60995579551863,False,True,2.7773253266582207,3,16.598090036588506,1067.041,in_progress,0.0,0
300,10.0,-1.8566350368974003,-1.5797064833164027,160.17253358231963,0.0,1.5,4,39.45078740797495,False,True,3.323862001351226,3,16.598090036588506,1067.102,in_progress,0.0,0
300,11.0,-1.9456086589451447,-1.526022268532914,155.46791381729875,-15.0,1.5,2,25.366615592515284,False,True,3.8556055763767993,4,16.598090036588506,1067.176,in_progress,0.0,0
300,12.0,-2.0425804526424827,-1.4674719383001436,152.7287117832731,30.0,1.5,8,20.705450280075276,False,True,4.835222709710028,4,16.598090036588506,1067.233,in_progress,0.0,0
300,13.0,-2.1295524707791866,-1.4147133440137685,151.19617052759295,-30.0,3.0,1,18.238612240700476,False,True,5.422673824354033,5,16.598090036588506,1067.318,in_progress,0.0,0
300,14.0,-2.247348381577939,-1.34488418633217,149.78086014263772,-30.0,3.0,1,18.060688964297725,False,True,7.211883927190733,5,16.598090036588506,1067.361,in_progress,0.0,0
300,15.0,-2.315548825498429,-1.2894590404803685,146.76955606080546,-30.0,1.5,0,19.085946879945723,False,True,7.736968437226313,6,16.598090036588506,1067.442,in_progress,0.0,0
300,16.0,-2.4193148643548676,-1.1869611465159036,140.81962453023908,-30.0,3.0,1,23.21926789270347,False,True,9.120205431352376,7,16.598090036588506,1067.506,in_progress,0.0,0
300,17.0,-2.4948753377102064,-1.0988193382561242,136.37194223000105,-15.0,1.5,2,26.022593964338697,False,True,9.788146679514485,7,16.598090036588506,1067.565,in_progress,0.0,0
300,18.0,-2.5538325157965236,-1.0095722121074553,130.41697872737151,-30.0,3.0,1,28.459046723240178,False,True,10.570188774673117,7,16.598090036588506,1067.639,in_progress,0.0,0
300,19.0,-2.6192910916722703,-0.8857692129274249,123.86547403083301,-15.0,3.0,3,30.96466600165703,False,True,11.390477605067586,8,16.598090036588506,1067.707,in_progress,0.0,0
300,20.0,-2.670732433751941,-0.7376477828582413,116.0243222541391,-15.0,1.5,2,32.36267428218383,False,True,12.37057051387719,8,16.598090036588506,1067.78,in_progress,0.0,0
300,21.0,-2.700845033627232,-0.6022761018148662,108.29864899771373,15.0,1.5,6,32.71019128527594,False,True,13.20564801493161,9,16.598090036588506,1067.833,in_progress,0.0,0
300,22.0,-2.727827988764658,-0.4809471361600811,103.4226677217098,30.0,3.0,9,33.04766570915548,False,True,13.959778336889853,9,16.598090036588506,1067.896,in_progress,0.0,0
300,23.0,-2.760821202508934,-0.3640580140983072,103.41552243475408,30.0,3.0,9,33.94861945573638,False,True,14.6879201478392,10,16.598090036588506,1067.977,in_progress,0.0,0
300,24.0,-2.8230225582428465,-0.22164847714014488,108.91171908019612,-15.0,3.0,3,36.669560994871645,False,True,15.589320244699309,10,16.598090036588506,1068.033,in_progress,0.0,0
300,25.0,-2.882610820617371,-0.10395612579533886,113.59411627424646,-30.0,3.0,1,39.18219616158393,False,True,16.358021918564706,10,16.598090036588506,1068.11,in_progress,0.0,0
300,26.0,-2.9524090950598603,0.0950345942126532,111.39181563497878,-15.0,1.5,2,38.39633148541623,False,True,17.621955129086047,11,16.598090036588506,1068.152,in_progress,0.0,0
300,27.0,-2.974440433836725,0.18521843372227534,108.46198462383046,-15.0,1.5,2,38.4195556815473,False,True,18.181269090124115,11,16.598090036588506,1068.251,in_progress,0.0,0
300,28.0,-3.012348550647544,0.3966495683728385,102.6812373128699,0.0,1.5,4,52.58326114198159,False,True,19.47230708620523,12,16.598090036588506,1068.297,in_progress,0.0,0
300,29.0,-3.0206667098150337,0.489841828491583,99.96675253401307,-15.0,1.5,2,39.06139012501124,False,True,20.03054607824693,12,16.598090036588506,1068.373,in_progress,0.0,0
300,30.0,-3.0245050611308537,0.639228645024051,95.58368674181041,0.0,1.5,4,49.04305404809309,False,True,20.912454400925384,13,16.598090036588506,1068.443,in_progress,0.0,0
300,31.0,-3.0176308786403436,0.751817843852853,91.86714946009918,-15.0,1.5,2,34.78676494494397,False,True,21.605071297488763,13,16.598090036588506,1068.504,in_progress,0.0,0
300,32.0,-3.0069570705927315,0.8519488207201923,88.86312450823453,-30.0,3.0,1,32.886415446484634,False,True,22.195349915901787,14,16.598090036588506,1068.587,in_progress,0.0,0
300,33.0,-2.9740243896199345,0.9957449871103377,82.77050427986113,-30.0,3.0,1,29.509956164000478,False,True,23.282578636023626,14,16.598090036588506,1068.629,in_progress,0.0,0
300,34.0,-2.9413071316062838,1.0789672825191876,77.76126981658406,-15.0,1.5,2,28.15302919652876,False,True,23.811565014271277,14,16.598090036588506,1068.705,in_progress,0.0,0
300,35.0,-2.8709248104985217,1.2110377532906278,68.0016168104628,-15.0,3.0,3,24.810702792123337,False,True,25.101587961174292,15,16.598090036588506,1068.775,in_progress,0.0,0
300,36.0,-2.7971766399870672,1.3171148177385061,60.47352657294441,-30.0,3.0,1,23.87896380668395,False,True,25.878834022086078,16,16.598090036588506,1068.845,in_progress,0.0,0
300,37.0,-2.6953880332964246,1.4206679186558475,50.545759644036174,-30.0,3.0,1,23.885230025528433,False,True,27.39755059353851,16,16.598090036588506,1068.909,in_progress,0.0,0
300,38.0,-2.584152991431887,1.505637078762438,40.164415474785386,-30.0,3.0,1,25.76598127675453,False,True,28.232147613558407,17,16.598090036588506,1068.972,in_progress,0.0,0
300,39.0,-2.456400399175027,1.5791500375132244,27.763309077872226,-15.0,1.5,2,29.848856092586768,False,True,29.463862327446595,18,16.598090036588506,1069.04,in_progress,0.0,0
300,40.0,-2.324554772401277,1.6402745459626356,14.124758374621122,-15.0,1.5,2,33.43278434318009,False,True,30.29991562895798,18,16.598090036588506,1069.105,in_progress,0.0,0
300,41.0,-2.2006455544502357,1.6946802924391704,3.259507228835577,30.0,1.5,8,37.36635088227401,False,True,31.110033272360205,18,16.598090036588506,1069.174,in_progress,0.0,0
300,42.0,-2.0940141353256863,1.7372740511749538,-4.468733919417704,30.0,1.5,8,39.009822098652116,False,True,31.75653541725175,19,16.598090036588506,1069.247,in_progress,0.0,0
300,43.0,-1.9716587525428626,1.775328652119108,-11.860667657398889,0.0,1.5,4,48.433153893391875,False,True,32.497519663392595,19,16.598090036588506,1069.313,in_progress,0.0,0
300,44.0,-1.872457887036807,1.7963259789578647,-16.427932651766785,0.0,1.5,4,46.501644774018914,False,True,33.09723997559576,19,16.598090036588506,1069.383,in_progress,0.0,0
300,45.0,-1.758231634633352,1.8061330815465748,-20.763182899093696,0.0,3.0,5,42.857280033979684,False,True,33.7863307626495,20,16.598090036588506,1069.424,in_progress,0.0,0
300,46.0,-1.6960072811288383,1.8062287737603309,-22.005865647506166,30.0,3.0,9,34.357072491600796,False,True,34.16148364035173,20,16.598090036588506,1069.509,in_progress,0.0,0
300,47.0,-1.5427880525351194,1.8175888690604187,-17.579110614176603,30.0,1.5,8,33.693451517617945,False,True,35.08566097458441,21,16.598090036588506,1069.585,in_progress,0.0,0
300,48.0,-1.4009920725735057,1.8456615947067305,-6.615973108980714,15.0,1.5,6,31.746467431446693,False,True,35.94128542031019,21,16.598090036588506,1069.625,in_progress,0.0,0
300,49.0,-1.3307815411030002,1.864798425639229,0.14625757080073895,-30.0,1.5,0,29.908385468951096,False,True,36.30957342567379,21,16.598090036588506,1069.716,in_progress,0.0,0
300,50.0,-1.1836398684112899,1.8935446627030712,8.416372184041643,-15.0,3.0,3,26.83075177249283,False,True,37.18439004266073,22,16.598090036588506,1069.763,in_progress,0.0,0
300,51.0,-1.1091260409953088,1.9000990523860275,7.999324927613592,0.0,3.0,5,32.56587221374916,False,True,37.63023213154948,22,16.598090036588506,1069.854,in_progress,0.0,0
300,52.0,-0.9241576741637392,1.9069924336338264,4.529506934496026,15.0,1.5,6,21.511379483801694,False,True,38.30133837253373,22,16.598090036588506,1069.887,in_progress,0.0,0
300,53.0,-0.8549336092503613,1.912999404804021,4.304419227762452,30.0,1.5,8,19.10479542809214,False,True,38.67260056116712,22,16.598090036588506,1069.977,in_progress,0.0,0
300,54.0,-0.6880068334091262,1.944100178599218,7.9805335586260675,-15.0,3.0,3,12.23790102660201,False,True,39.52945625746684,23,16.598090036588506,1070.048,in_progress,0.0,0
300,55.0,-0.5630669578535491,1.9659635735393484,8.621151910410388,0.0,1.5,4,8.655081282427906,False,True,39.63692541056819,23,16.598090036588506,1070.123,in_progress,0.0,0
300,56.0,-0.42957308067685895,1.9670603671959257,4.715714841174437,15.0,1.5,6,1.5170570040648479e-05,False,False,39.89573892655655,23,16.598090036588506,1070.166,in_progress,0.0,0
300,57.0,-0.35257885098894187,1.9636799809081522,2.3843252516846016,-15.0,1.5,2,0.07500000000000001,False,False,40.25584351465125,23,16.598090036588506,1070.246,in_progress,0.0,0
300,58.0,-0.20929945202783995,1.9588900003987901,0.12291427387940923,-30.0,3.0,1,0.07500000000000001,False,False,40.919956618401315,24,16.598090036588506,1070.29,in_progress,0.0,0
300,59.0,-0.14305201279389862,1.951331409934025,-1.7031661762999737,-15.0,3.0,3,0.07500000000000001,False,False,41.248419849915386,24,16.598090036588506,1070.377,in_progress,0.0,0
300,60.0,0.022914996608642726,1.9026369117675757,-10.388887337040952,30.0,3.0,9,0.07500000000000001,True,False,41.48838813253541,24,16.598090036588506,1070.434,off_track,0.0,0
301,1.0,-2.265943758112122,-1.6590314604313927,165.35733170670647,15.0,3.0,7,0.0,False,True,0.8444038840146627,5,16.598090036588506,1070.561,prepare,0.0,0
301,2.0,-2.2657479764937785,-1.6588954920655148,165.31478359886592,-15.0,3.0,3,38.580397072036305,False,True,0.8434705420406023,5,16.598090036588506,1070.645,in_progress,0.0,0
301,3.0,-2.2810559468865725,-1.6565157057092648,165.75101135389824,0.0,3.0,5,48.117551049553384,False,True,0.9363198013377032,5,16.598090036588506,1070.707,in_progress,0.0,0
