episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
160,1.0,-1.4433204530606503,-1.7133190332447639,178.96982708751258,15.0,3.0,7,0.0,False,True,0.8442246575614527,1,16.598090036588506,550.224,prepare,0.0,0
160,2.0,-1.4432472965720295,-1.713291931388033,178.9871711623792,15.0,1.5,6,39.740257003378524,False,True,0.8437848774857531,1,16.598090036588506,550.305,in_progress,0.0,0
160,3.0,-1.455776341274284,-1.711673185595185,178.58830592967286,-30.0,1.5,0,39.624359353913455,False,True,0.9193260369119638,1,16.598090036588506,550.34,in_progress,0.0,0
160,4.0,-1.4660710592346027,-1.7109644699335036,178.5565671619671,0.0,1.5,4,52.767641149411595,False,True,0.9813736905267156,1,16.598090036588506,550.434,in_progress,0.0,0
160,5.0,-1.5131653686947302,-1.705890325125389,177.6188875798534,-30.0,1.5,0,39.2158733020763,False,True,1.2652826565541426,2,16.598090036588506,550.501,in_progress,0.0,0
160,6.0,-1.55955615482847,-1.6947324627749363,175.4831099236433,0.0,1.5,4,51.199247437893405,False,True,1.5451696647226858,2,16.598090036588506,550.562,in_progress,0.0,0
160,7.0,-1.6168140466239644,-1.6742136127177614,171.7658958681493,-15.0,1.5,2,36.88571164946489,False,True,1.890860756919276,2,16.598090036588506,550.634,in_progress,0.0,0
160,8.0,-1.6857671619462167,-1.6491101270195414,168.3730038184039,-30.0,1.5,0,35.033285707557,False,True,2.3071750690789172,3,16.598090036588506,550.698,in_progress,0.0,0
160,9.0,-1.751986434689315,-1.6120584976094368,163.1829596367511,15.0,1.5,6,32.24472719895917,False,True,2.69599643627112,3,16.598090036588506,550.765,in_progress,0.0,0
160,10.0,-1.8274046635922567,-1.5716384409182178,159.4167027674237,0.0,1.5,4,38.73024321974029,False,True,3.1471305869135984,3,16.598090036588506,550.836,in_progress,0.0,0
160,11.0,-1.9166999073418802,-1.5407466235375806,159.94776600923285,0.0,1.5,4,35.37921776517753,False,True,3.682619210011653,4,16.598090036588506,550.895,in_progress,0.0,0
160,12.0,-2.0084430946832716,-1.5192408092926464,162.38937134001512,15.0,1.5,6,24.769334083611188,False,True,4.233599241704429,4,16.598090036588506,550.967,in_progress,0.0,0
160,13.0,-2.110051758212109,-1.503439912581008,165.70803464015415,-15.0,1.5,2,24.36688317851818,False,True,5.17350893042423,4,16.598090036588506,551.038,in_progress,0.0,0
160,14.0,-2.2194802726407126,-1.4851059014231238,167.51411378867715,-15.0,3.0,3,25.091021111164018,False,True,5.839258178813406,5,16.598090036588506,551.108,in_progress,0.0,0
160,15.0,-2.3330891197569232,-1.4531224195780632,166.01379177756746,15.0,3.0,7,28.311653309044402,False,True,7.094727916102789,5,16.598090036588506,551.15,in_progress,0.0,0
160,16.0,-2.4034245764187756,-1.4293184581126375,164.59599198208593,-15.0,1.5,2,30.969961181215695,False,True,7.490523817181794,6,16.598090036588506,551.234,in_progress,0.0,0
160,17.0,-2.5419465163788297,-1.3816355524387314,162.66502539498123,-15.0,1.5,2,37.4054015553134,False,True,8.336032925659214,6,16.598090036588506,551.303,in_progress,0.0,0
160,18.0,-2.647302379136355,-1.3367114150935133,160.23380360328443,30.0,3.0,9,35.213980269617835,False,True,8.83602546640145,6,16.598090036588506,551.367,in_progress,0.0,0
160,19.0,-2.7478604150631893,-1.29566702601918,159.4520222052952,0.0,3.0,5,37.07496587276292,False,True,9.303103820655924,7,16.598090036588506,551.426,in_progress,0.0,0
160,20.0,-2.8547189542953357,-1.25823082603744,159.79807686324904,15.0,3.0,7,23.565448438308458,False,True,9.765261741278188,7,16.598090036588506,551.496,in_progress,0.0,0
160,21.0,-2.981151435946803,-1.2100164094705266,159.529155311521,30.0,3.0,9,16.047672931381253,False,True,10.037321685278533,7,16.598090036588506,551.561,in_progress,0.0,0
160,22.0,-3.1200821411968156,-1.1742276174181228,162.76739838839936,30.0,3.0,9,6.640430308339141,False,True,10.453398980840998,7,16.598090036588506,551.624,in_progress,0.0,0
160,23.0,-3.265136546520649,-1.1512186363815589,166.9587694676857,-15.0,3.0,3,0.07500000000000001,False,False,10.804007458065918,7,16.598090036588506,551.689,in_progress,0.0,0
160,24.0,-3.4375043929337563,-1.1277752811934536,170.24437963755005,0.0,1.5,4,0.1,False,False,11.197879828595436,8,16.598090036588506,551.752,in_progress,0.0,0
160,25.0,-3.5733486203372187,-1.0974882526752328,169.13899926930767,-15.0,3.0,3,0.07500000000000001,True,False,11.577239055882314,8,16.598090036588506,551.819,off_track,0.0,0
161,1.0,-2.265879951118457,-1.658747588210074,165.2981471006008,-30.0,3.0,1,0.0,False,True,0.8444655860419071,5,16.598090036588506,551.97,prepare,0.0,0
161,2.0,-2.2657479764937283,-1.6588954920655279,165.31478359886592,-15.0,3.0,3,38.58039707203621,False,True,0.8434705420406009,5,16.598090036588506,552.038,in_progress,0.0,0
161,3.0,-2.2723311851036074,-1.6560748485271608,165.04965804436938,-15.0,1.5,2,38.51458364864938,False,True,0.8861454095912346,5,16.598090036588506,552.101,in_progress,0.0,0
161,4.0,-2.2913743005930525,-1.64427538121829,163.5725319979638,-30.0,3.0,1,38.07294927534282,False,True,1.0151500198571812,5,16.598090036588506,552.169,in_progress,0.0,0
161,5.0,-2.320294040063329,-1.622067812587398,160.4328737514252,-15.0,1.5,2,37.12717992525744,False,True,1.2176120393931011,5,16.598090036588506,552.234,in_progress,0.0,0
161,6.0,-2.358830914085863,-1.587887079636978,155.91536214245198,-15.0,1.5,2,36.80818669762751,False,True,1.6127653458687412,5,16.598090036588506,552.295,in_progress,0.0,0
161,7.0,-2.403717570484015,-1.5462887789974784,151.43914213709274,-30.0,1.5,0,36.975659575169225,False,True,1.9807211648846899,5,16.598090036588506,552.382,in_progress,0.0,0
161,8.0,-2.4641065034973946,-1.478170646309857,144.6531025098819,0.0,1.5,4,49.07674028519176,False,True,2.5288509032162345,6,16.598090036588506,552.418,in_progress,0.0,0
161,9.0,-2.489351857288168,-1.4456276278036602,141.55199141852555,-30.0,3.0,1,36.641364786493256,False,True,2.775760044979217,6,16.598090036588506,552.497,in_progress,0.0,0
