episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
40,1.0,-1.4433276814354716,-1.7132026986144797,178.97242723133172,0.0,3.0,5,0.0,False,True,0.8442723471367368,1,16.598090036588506,152.799,prepare,0.0,0
40,2.0,-1.4431944883678711,-1.7132971322473562,179.00105468007848,15.0,1.5,6,39.74062385325063,False,True,0.8434665395971587,1,16.598090036588506,152.894,in_progress,0.0,0
40,3.0,-1.4592631469205752,-1.7139239621413127,179.14143204486805,-30.0,3.0,1,39.703723899207624,False,True,0.9402528248820676,1,16.598090036588506,152.965,in_progress,0.0,0
40,4.0,-1.4872687497701322,-1.709168673738576,177.7525932047171,-30.0,3.0,1,39.45036431277552,False,True,1.1091470076577306,1,16.598090036588506,153.041,in_progress,0.0,0
40,5.0,-1.5286007028834547,-1.6829663217626631,171.99780696848993,-30.0,3.0,1,37.50338600695258,False,True,1.3590916475394375,2,16.598090036588506,153.087,in_progress,0.0,0
40,6.0,-1.5594813351694077,-1.657441464316477,166.97249248365213,-15.0,3.0,3,35.60262582525382,False,True,1.546046262257613,2,16.598090036588506,153.163,in_progress,0.0,0
40,7.0,-1.6223513767720221,-1.6027686826987586,158.38037241563572,30.0,1.5,8,31.529867401885006,False,True,1.926764485434167,2,16.598090036588506,153.242,in_progress,0.0,0
40,8.0,-1.6914977306694328,-1.5477656809813038,151.92216107406495,30.0,1.5,8,27.435101178005066,False,True,2.3453072637079106,3,16.598090036588506,153.287,in_progress,0.0,0
40,9.0,-1.7464385430336395,-1.51937158982652,152.02976910228284,0.0,1.5,4,33.74339229723529,False,True,2.655224072301209,3,16.598090036588506,153.364,in_progress,0.0,0
40,10.0,-1.8329312468584624,-1.4699740135446726,151.17297715288032,-15.0,1.5,2,21.412945979692324,False,True,3.172361876650821,3,16.598090036588506,153.424,in_progress,0.0,0
40,11.0,-1.90857457188494,-1.4087303381441358,147.39106918356032,-30.0,3.0,1,16.654102683072736,False,True,3.623200684415469,4,16.598090036588506,153.501,in_progress,0.0,0
40,12.0,-1.984702179407542,-1.333316280558776,142.5236934715785,-30.0,1.5,0,10.841915877624345,False,True,4.0758331811461135,4,16.598090036588506,153.574,in_progress,0.0,0
40,13.0,-2.054496753924387,-1.236810081565926,135.4717353768994,0.0,3.0,5,4.9236842717716565,False,True,5.256968479890759,4,16.598090036588506,153.624,in_progress,0.0,0
40,14.0,-2.105436511294785,-1.163247171758933,131.59177828673958,-15.0,1.5,2,0.0009988517104787043,False,False,7.416665629974643,6,16.598090036588506,153.702,in_progress,0.0,0
40,15.0,-2.1806448637627636,-1.0611935196733588,129.0212363463387,-15.0,3.0,3,0.003088066298482971,False,False,9.246220193658097,7,16.598090036588506,153.755,in_progress,0.0,0
40,16.0,-2.243586199282937,-0.9637790990534453,126.38854700431797,0.0,1.5,4,0.006737685730662646,False,False,10.374876636248963,7,16.598090036588506,153.834,in_progress,0.0,0
40,17.0,-2.314958789891033,-0.8605473907373327,125.39862243663116,-15.0,3.0,3,0.008364106182763932,False,False,11.083902434884656,8,16.598090036588506,153.893,in_progress,0.0,0
40,18.0,-2.3874960808832504,-0.759583149786478,125.39045054511692,-15.0,3.0,3,11.801013014317704,False,True,11.781428985444952,8,16.598090036588506,153.97,in_progress,0.0,0
40,19.0,-2.4602174198916402,-0.631699020148228,122.37908039333024,15.0,1.5,6,15.379521415451215,False,True,12.762897169255503,8,16.598090036588506,154.036,in_progress,0.0,0
40,20.0,-2.5240642677969753,-0.5084308404899415,118.89580338003366,30.0,1.5,8,18.381112323428827,False,True,13.56396471634882,9,16.598090036588506,154.099,in_progress,0.0,0
40,21.0,-2.5917337453084137,-0.39749462476087294,119.7327315228745,30.0,1.5,8,21.902223227461416,False,True,14.31142703014563,9,16.598090036588506,154.153,in_progress,0.0,0
40,22.0,-2.6619008609855803,-0.29558525066782987,121.8135997615099,-15.0,1.5,2,25.744885655856613,False,True,14.989875753565398,10,16.598090036588506,154.234,in_progress,0.0,0
40,23.0,-2.720916152174571,-0.21469215643623513,123.35628788993621,-15.0,1.5,2,29.04013962300149,False,True,15.531907495388921,10,16.598090036588506,154.285,in_progress,0.0,0
40,24.0,-2.7739295568109914,-0.1259890544529233,122.42290205768035,-15.0,3.0,3,31.560455493711984,False,True,16.09058268462463,10,16.598090036588506,154.363,in_progress,0.0,0
40,25.0,-2.831726069740309,-0.012074734857135283,119.88737669607791,-15.0,3.0,3,34.002777589371064,False,True,16.834761711741663,11,16.598090036588506,154.424,in_progress,0.0,0
40,26.0,-2.8732737648293747,0.10849460257198558,114.89602748244594,0.0,1.5,4,46.788002823039854,False,True,17.586055695127463,11,16.598090036588506,154.501,in_progress,0.0,0
40,27.0,-2.917924100206232,0.24658308735378984,110.47685556309075,-15.0,3.0,3,35.853618990137996,False,True,18.45828135556738,12,16.598090036588506,154.57,in_progress,0.0,0
40,28.0,-2.954235760616307,0.3832243121807156,107.43920941715386,-30.0,3.0,1,36.03741234665821,False,True,19.31428894833351,12,16.598090036588506,154.632,in_progress,0.0,0
40,29.0,-2.975413330877824,0.530947199852483,102.53961499039286,-30.0,3.0,1,35.0528804637122,False,True,20.210073163881333,12,16.598090036588506,154.697,in_progress,0.0,0
40,30.0,-2.9793819350834014,0.6777806284788106,96.73507236329542,-30.0,3.0,1,32.832771260268174,False,True,21.07717454463692,13,16.598090036588506,154.759,in_progress,0.0,0
40,31.0,-2.971278307127813,0.82720916893145,90.97089494534892,-30.0,1.5,0,30.513061553321393,False,True,22.020292572968774,13,16.598090036588506,154.829,in_progress,0.0,0
