episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
0,1.0,-1.4433507515955202,-1.713294738509772,179.00091515972002,-30.0,3.0,1,0.0,False,True,0.8444080614374053,1,16.598090036588506,5.133,prepare,0.0,0
0,2.0,-1.44319448836786,-1.7132971322473565,179.00105468007843,-30.0,3.0,1,39.74062385325063,False,True,0.8434665395971583,1,16.598090036588506,5.202,in_progress,0.0,0
0,3.0,-1.4519468087020981,-1.7133014449648964,179.18510138103133,-30.0,3.0,1,39.74479372674107,False,True,0.89619635419736,1,16.598090036588506,5.279,in_progress,0.0,0
0,4.0,-1.4784260547081267,-1.7024615905851925,176.72640152709113,-30.0,3.0,1,38.9434555690637,False,True,1.056111297028513,1,16.598090036588506,5.342,in_progress,0.0,0
0,5.0,-1.513019653280967,-1.681203381891741,172.15688195577985,-30.0,3.0,1,37.36432030600179,False,True,1.2652834918166111,2,16.598090036588506,5.408,in_progress,0.0,0
0,6.0,-1.5585261466689506,-1.64508073349021,165.2344540618504,-30.0,1.5,0,34.67516714647998,False,True,1.54073152962452,2,16.598090036588506,5.475,in_progress,0.0,0
0,7.0,-1.605352464607248,-1.5972734101999282,157.26073292098735,30.0,1.5,8,31.110258444233633,False,True,1.8245470065047196,2,16.598090036588506,5.536,in_progress,0.0,0
0,8.0,-1.6589825802036222,-1.5442245294356127,150.7419561902744,0.0,1.5,4,36.20697303785455,False,True,2.149539788983298,3,16.598090036588506,5.61,in_progress,0.0,0
0,9.0,-1.7310716862744757,-1.497986822656936,149.51949821677906,15.0,1.5,6,23.71914265526199,False,True,2.5854997223263303,3,16.598090036588506,5.6690000000000005,in_progress,0.0,0
0,10.0,-1.8063450986584575,-1.4625178367763796,151.19677555933015,0.0,1.5,4,27.883437344287177,False,True,3.0116085049115267,3,16.598090036588506,5.749,in_progress,0.0,0
0,11.0,-1.8948598420634757,-1.4214490721154895,152.57164938009342,-30.0,1.5,0,17.637990024395954,False,True,3.541588119302683,3,16.598090036588506,5.796,in_progress,0.0,0
0,12.0,-1.976686335857569,-1.3701283944252505,150.8321266117047,-15.0,3.0,3,13.61280114857685,False,True,4.030462917252909,4,16.598090036588506,5.883,in_progress,0.0,0
