episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
420,1.0,-1.443273764067369,-1.7134328832597407,179.03948883361198,-30.0,4.0,1,0.0,False,True,0.8439393186510933,1,16.598090036588506,1182.601,prepare,0.0,0
420,2.0,-1.443194488368011,-1.7132971322473538,179.00105468007848,-15.0,4.0,3,52.98749847100066,False,True,0.8434665395971578,1,16.598090036588506,1182.684,in_progress,0.0,0
420,3.0,-1.4529076206697105,-1.7148598206432928,179.51725038096265,-30.0,4.0,1,52.84849996009924,False,True,0.9019294731708437,1,16.598090036588506,1182.739,in_progress,0.0,0
420,4.0,-1.4697500569175272,-1.7098067341365626,178.32367929249946,-15.0,4.0,3,52.65402532676923,False,True,1.0035796998851216,1,16.598090036588506,1182.808,in_progress,0.0,0
420,5.0,-1.5032563148150744,-1.7039243222659453,177.19270207180858,0.0,2.0,4,52.08542778435429,False,True,1.205653713160575,2,16.598090036588506,1182.869,in_progress,0.0,0
420,6.0,-1.545412541366458,-1.6993647632151043,176.5690723972882,-15.0,4.0,3,51.65418184530856,False,True,1.4597939714042525,2,16.598090036588506,1182.943,in_progress,0.0,0
420,7.0,-1.613798154649913,-1.694972323098385,176.4541109593319,-15.0,4.0,3,51.25501705609512,False,True,1.8719520591487213,2,16.598090036588506,1183.012,in_progress,0.0,0
420,8.0,-1.6804721074773528,-1.680166818382222,174.0175098511019,15.0,4.0,7,49.81356070707893,False,True,2.274168582822479,3,16.598090036588506,1183.071,in_progress,0.0,0
420,9.0,-1.7713932007069937,-1.6655907252106663,173.13434572867604,0.0,4.0,5,60.35934168121523,False,True,2.817153272251246,3,16.598090036588506,1183.133,in_progress,0.0,0
420,10.0,-1.8688853551504125,-1.6670099873629274,175.9491256615784,15.0,2.0,6,48.14246273253537,False,True,3.4045846551399688,3,16.598090036588506,1183.207,in_progress,0.0,0
420,11.0,-1.973114956888153,-1.6857603846303184,-178.40991893676372,-15.0,4.0,3,49.71523285804813,False,True,4.033978640320173,4,16.598090036588506,1183.273,in_progress,0.0,0
420,12.0,-2.0970542289760705,-1.7079277939774382,-174.5785750073727,15.0,2.0,6,51.39832523302509,False,True,4.785438202613813,4,16.598090036588506,1183.34,in_progress,0.0,0
420,13.0,-2.2307885858951675,-1.7248808560617859,-173.41292422108924,0.0,4.0,5,57.355649135808804,False,True,5.538946224564882,5,16.598090036588506,1183.4,in_progress,0.0,0
420,14.0,-2.350448633225291,-1.749425008386203,-171.20677022649238,-30.0,4.0,1,40.76156482642189,False,True,6.198835332100122,5,16.598090036588506,1183.471,in_progress,0.0,0
420,15.0,-2.5038430163722296,-1.7788883557449635,-170.16309737004073,30.0,2.0,8,30.38527969347795,False,True,6.379935164134695,5,16.598090036588506,1183.536,in_progress,0.0,0
420,16.0,-2.6519720591176723,-1.8001301331247392,-171.30464161346455,0.0,4.0,5,22.294991840780828,False,True,6.901679044682675,5,16.598090036588506,1183.602,in_progress,0.0,0
