episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
180,1.0,-1.4433106353428236,-1.7131865556885426,178.97048782863527,15.0,2.0,6,0.0,False,True,0.8441702244101363,1,16.598090036588506,495.602,prepare,0.0,0
180,2.0,-1.4431944883679226,-1.7132971322473554,179.00105468007848,-15.0,4.0,3,52.98749847100077,False,True,0.8434665395971583,1,16.598090036588506,495.669,in_progress,0.0,0
180,3.0,-1.4488731741523626,-1.7148172136978503,179.42025446245052,-30.0,4.0,1,52.85516366459445,False,True,0.8776247226061554,1,16.598090036588506,495.728,in_progress,0.0,0
180,4.0,-1.467253717500495,-1.7107975853097153,178.5237963876513,-30.0,4.0,1,52.75164597170705,False,True,0.9885047735863431,1,16.598090036588506,495.801,in_progress,0.0,0
180,5.0,-1.5034442666359966,-1.697934570171451,175.71007042592566,-30.0,4.0,1,51.48657299088325,False,True,1.206999267075581,2,16.598090036588506,495.858,in_progress,0.0,0
180,6.0,-1.5431049023872374,-1.679448452316706,171.98362757354005,30.0,4.0,9,49.66123274617906,False,True,1.4466000901203577,2,16.598090036588506,495.935,in_progress,0.0,0
180,7.0,-1.602971706640009,-1.6616687988327263,169.85721297917095,0.0,2.0,4,47.91837786466732,False,True,1.8079115556826415,2,16.598090036588506,495.994,in_progress,0.0,0
180,8.0,-1.6700760729849646,-1.6553274361837,171.0166442116159,30.0,4.0,9,47.32357340005177,False,True,2.212419906273361,3,16.598090036588506,496.062,in_progress,0.0,0
180,9.0,-1.737146171105365,-1.655815002425729,173.90956079895275,-30.0,4.0,1,47.399906725938024,False,True,2.616478727864108,3,16.598090036588506,496.126,in_progress,0.0,0
180,10.0,-1.8346803444122464,-1.6607442788820872,177.00064265582736,30.0,4.0,9,47.61673680104083,False,True,3.1980276244883643,3,16.598090036588506,496.195,in_progress,0.0,0
180,11.0,-1.950745840172781,-1.664598827084477,179.4259998336913,-15.0,4.0,3,47.660525029860054,False,True,3.89754291262552,4,16.598090036588506,496.269,in_progress,0.0,0
180,12.0,-2.0630769331356698,-1.6761545851360504,-177.93164283244897,-30.0,4.0,1,48.645943743142325,False,True,4.63594755596445,4,16.598090036588506,496.333,in_progress,0.0,0
180,13.0,-2.18960958088619,-1.6683396380534141,179.45169858721948,0.0,4.0,5,62.977317021424746,False,True,5.385313203844739,4,16.598090036588506,496.397,in_progress,0.0,0
180,14.0,-2.3129455113868165,-1.655283732873705,176.83440569856734,-15.0,4.0,3,50.757540960162196,False,True,6.124053147073706,5,16.598090036588506,496.465,in_progress,0.0,0
180,15.0,-2.4715069831517655,-1.6444411478346528,176.26092217680414,-30.0,2.0,0,41.66765214515532,False,True,6.833153260356662,5,16.598090036588506,496.533,in_progress,0.0,0
180,16.0,-2.6271235731358917,-1.6191887371780112,173.21377376317108,30.0,2.0,8,32.198615888171624,False,True,7.5890839311211655,6,16.598090036588506,496.585,in_progress,0.0,0
180,17.0,-2.764684125558875,-1.5989928296467304,172.5297452726889,15.0,4.0,7,24.384587827777793,False,True,8.170201049266353,6,16.598090036588506,496.662,in_progress,0.0,0
180,18.0,-2.9189114595477577,-1.5904315894980596,174.80388384474017,0.0,2.0,4,11.827169750266481,False,True,8.170201049266353,6,16.598090036588506,496.727,in_progress,0.0,0
180,19.0,-3.0918968474756388,-1.596416011561469,179.40064437151418,0.0,2.0,4,0.1,False,False,8.460641973085217,6,16.598090036588506,496.794,in_progress,0.0,0
180,20.0,-3.2366771638376175,-1.6113128101384808,-177.28382101228615,30.0,4.0,9,0.1,False,False,8.723824932676978,6,16.598090036588506,496.864,in_progress,0.0,0
180,21.0,-3.376613036473034,-1.6380420092434835,-172.88530895880785,-30.0,4.0,1,0.1,True,False,8.909990252824183,6,16.598090036588506,496.932,off_track,0.0,0
181,1.0,-2.2657740198859346,-1.6589096058760537,165.30171626548517,-15.0,4.0,3,0.0,False,True,0.8436007658724278,5,16.598090036588506,497.069,prepare,0.0,0
181,2.0,-2.2657479764937354,-1.6588954920655261,165.31478359886592,0.0,4.0,5,64.30066178672702,False,True,0.8434705420406002,5,16.598090036588506,497.129,in_progress,0.0,0
181,3.0,-2.2717471585009954,-1.6555969419889813,164.85393985366437,0.0,4.0,5,64.11316367598927,False,True,0.8834716379911227,5,16.598090036588506,497.186,in_progress,0.0,0
181,4.0,-2.292930829191978,-1.6508870040800674,165.22790502147217,0.0,4.0,5,64.30289127133105,False,True,1.0141232759380467,5,16.598090036588506,497.26,in_progress,0.0,0
181,5.0,-2.3303929618887786,-1.643220340301143,165.75101894683928,-30.0,2.0,0,51.58429940514188,False,True,1.2441613575250983,5,16.598090036588506,497.328,in_progress,0.0,0
181,6.0,-2.367287928798713,-1.6268981841059926,164.28607610713408,-15.0,4.0,3,50.66159217459069,False,True,1.4774199252240119,5,16.598090036588506,497.396,in_progress,0.0,0
181,7.0,-2.4234842767448046,-1.5877068495656537,159.19791448826953,-15.0,4.0,3,49.038564428663584,False,True,1.8817808722777705,5,16.598090036588506,497.452,in_progress,0.0,0
181,8.0,-2.4825574853960863,-1.537775780998205,153.39358022082294,-15.0,4.0,3,48.17937539676911,False,True,2.3449966744744937,6,16.598090036588506,497.536,in_progress,0.0,0
181,9.0,-2.5532421969036316,-1.4639334885376447,145.8172759758632,-15.0,4.0,3,48.70453937416358,False,True,2.960848250151672,6,16.598090036588506,497.606,in_progress,0.0,0
