episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
340,1.0,-1.4434134201283877,-1.7133053316252431,179.03350324703868,0.0,2.0,4,0.0,False,True,0.8447852425124633,1,16.598090036588506,942.133,prepare,0.0,0
340,2.0,-1.4433074247225544,-1.7133237180058192,179.01121486000062,-15.0,4.0,3,52.99022317813419,False,True,0.8441459991825564,1,16.598090036588506,942.198,in_progress,0.0,0
340,3.0,-1.4490227700968845,-1.714479388538844,179.30717913668883,-30.0,4.0,1,52.8888564756277,False,True,0.8785380157541035,1,16.598090036588506,942.265,in_progress,0.0,0
340,4.0,-1.4651562600578731,-1.7045903273675045,176.92495963291907,-15.0,4.0,3,52.12970179346613,False,True,0.9760891999350771,1,16.598090036588506,942.347,in_progress,0.0,0
340,5.0,-1.499153586338799,-1.6899930132574001,173.84913227638438,30.0,2.0,8,50.68991673746331,False,True,1.1814319496976222,2,16.598090036588506,942.408,in_progress,0.0,0
340,6.0,-1.5512785330228551,-1.6792281125933568,172.60077694352563,-30.0,2.0,0,49.64398862625999,False,True,1.4958514783378083,2,16.598090036588506,942.472,in_progress,0.0,0
340,7.0,-1.6018357427621617,-1.6712535087189035,172.22451419588592,30.0,2.0,8,48.876166762551875,False,True,1.8007265667926782,2,16.598090036588506,942.539,in_progress,0.0,0
340,8.0,-1.6609277671370637,-1.659106572110788,171.4138264101821,0.0,4.0,5,59.62014987993837,False,True,2.1571697331442508,3,16.598090036588506,942.603,in_progress,0.0,0
340,9.0,-1.739865835909841,-1.6506749851161664,171.85772700002255,0.0,4.0,5,58.60562313590874,False,True,2.633046807525187,3,16.598090036588506,942.666,in_progress,0.0,0
340,10.0,-1.831672739791507,-1.6304908928021726,170.2502229004787,-30.0,4.0,1,44.60115863535113,False,True,3.1775098152509713,3,16.598090036588506,942.745,in_progress,0.0,0
340,11.0,-1.941025393372561,-1.5907109483206827,165.78599860296953,-30.0,4.0,1,40.30256401506486,False,True,3.833124785220904,4,16.598090036588506,942.809,in_progress,0.0,0
