episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,-1.4433849410499386,-1.713272582145702,178.9779892664442,-30.0,1.0,1,0.0,False,True,0.8446148307606229,1,16.598090036588506,394.596,prepare,0.0,0
80,2.0,-1.4431944883678858,-1.713297132247356,179.00105468007843,30.0,1.0,9,0.5298749847100083,False,True,0.8434665395971583,1,16.598090036588506,394.658,in_progress,0.0,0
80,3.0,-1.4507311488291867,-1.7142631870211438,179.20609141830099,-30.0,1.0,1,0.5290945866187635,False,True,0.8888381541474965,1,16.598090036588506,394.735,in_progress,0.0,0
80,4.0,-1.4725957049354812,-1.713754116266452,179.18333485454212,-30.0,1.0,1,0.5294734138783187,False,True,1.0205833252822152,1,16.598090036588506,394.799,in_progress,0.0,0
80,5.0,-1.5018210155256777,-1.6969349849899877,175.27018052136822,30.0,1.0,9,0.5138566501785004,False,True,1.1972552713204152,2,16.598090036588506,394.868,in_progress,0.0,0
80,6.0,-1.5421280347072415,-1.6755986669784884,170.94739675222337,15.0,0.8,6,0.39420550727541603,False,True,1.4408518026137935,2,16.598090036588506,394.926,in_progress,0.0,0
80,7.0,-1.584336176578967,-1.673834630680715,172.05649780752302,-30.0,1.0,1,0.4912402036730654,False,True,1.6952053284512283,2,16.598090036588506,394.997,in_progress,0.0,0
80,8.0,-1.6362697909112018,-1.6721756443641227,173.3878216136964,-15.0,1.0,3,0.48988555944533113,False,True,2.00814801764544,2,16.598090036588506,395.064,in_progress,0.0,0
80,9.0,-1.691597898455623,-1.6503660019508894,169.84642968489456,-30.0,0.8,0,0.3747203965107406,False,True,2.342258714079614,3,16.598090036588506,395.128,in_progress,0.0,0
80,10.0,-1.7462706613742336,-1.6192581990805937,165.0520451417023,0.0,1.0,5,0.4372954326148765,False,True,2.6621340483344738,3,16.598090036588506,395.199,in_progress,0.0,0
80,11.0,-1.7941633637015946,-1.5936169784826981,162.1276284349181,-30.0,1.0,1,0.4102525652396003,False,True,2.9486190709091344,3,16.598090036588506,395.268,in_progress,0.0,0
80,12.0,-1.852826511587829,-1.5591879995177986,158.7854513619981,0.0,0.8,4,0.29928610883677237,False,True,3.2992912416349545,3,16.598090036588506,395.339,in_progress,0.0,0
80,13.0,-1.9089379656760836,-1.51910018013961,154.9094618001902,0.0,0.8,4,0.2659045264285593,False,True,3.6341425611475167,4,16.598090036588506,395.401,in_progress,0.0,0
80,14.0,-1.9580775792549951,-1.4968458107519114,155.05186395513962,30.0,1.0,9,0.3086869299895625,False,True,3.9284078993756055,4,16.598090036588506,395.466,in_progress,0.0,0
80,15.0,-2.0173086393491086,-1.4781065932064412,156.80943093394686,30.0,1.0,9,0.28911138658022834,False,True,4.283745575459374,4,16.598090036588506,395.533,in_progress,0.0,0
80,16.0,-2.0829922006643073,-1.4744648852031381,161.94003886620803,30.0,0.8,8,0.2325229363411161,False,True,5.060060957873824,4,16.598090036588506,395.597,in_progress,0.0,0
80,17.0,-2.144219956371398,-1.4755742473522047,166.4979906192894,0.0,1.0,5,0.3057852916292356,False,True,5.415200663065174,5,16.598090036588506,395.659,in_progress,0.0,0
80,18.0,-2.199440919613905,-1.4708753710654927,168.3925327268375,-15.0,1.0,3,0.3153882943364985,False,True,5.744204031211151,5,16.598090036588506,395.726,in_progress,0.0,0
80,19.0,-2.264820781098949,-1.4528724390929415,167.37699728432023,-30.0,1.0,1,0.3285018221953937,False,True,6.812594395197867,5,16.598090036588506,395.8,in_progress,0.0,0
80,20.0,-2.326193406100524,-1.4261406791074593,164.50949622156082,-30.0,1.0,1,0.3539129488733954,False,True,7.183997017451628,5,16.598090036588506,395.874,in_progress,0.0,0
80,21.0,-2.3930746593593857,-1.387117530640833,160.11729952435678,-30.0,1.0,1,0.37717377065192115,False,True,7.631951783708037,6,16.598090036588506,395.939,in_progress,0.0,0
80,22.0,-2.4550275400535035,-1.3417923644213707,155.34546398245467,30.0,0.8,8,0.3224712642794851,False,True,8.348961628366077,6,16.598090036588506,396.0,in_progress,0.0,0
80,23.0,-2.4990444194846764,-1.307557022127477,152.2613452657621,-15.0,0.8,2,0.34337337404660534,False,True,8.643411041058904,6,16.598090036588506,396.072,in_progress,0.0,0
80,24.0,-2.556258911781385,-1.266925080762542,150.07476787050535,-30.0,1.0,1,0.46650389556619637,False,True,9.004747426439122,6,16.598090036588506,396.128,in_progress,0.0,0
80,25.0,-2.598615251539285,-1.2261414659491185,146.88352231651328,-30.0,0.8,0,0.39253200150451234,False,True,9.331456639876237,7,16.598090036588506,396.199,in_progress,0.0,0
