episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
60,1.0,-1.443392802874186,-1.7132514846749787,179.0075999407122,-15.0,0.8,2,0.0,False,True,0.844662946729267,1,16.598090036588506,290.66,prepare,0.0,0
60,2.0,-1.4431944883678784,-1.713297132247356,179.00105468007843,0.0,0.8,4,0.42389998776800664,False,True,0.8434665395971584,1,16.598090036588506,290.733,in_progress,0.0,0
60,3.0,-1.4526509083560268,-1.711173913469749,178.51333044662357,30.0,1.0,9,0.5278072138394773,False,True,0.9005140612967351,1,16.598090036588506,290.797,in_progress,0.0,0
60,4.0,-1.47336085808909,-1.713094822774255,178.9785187063957,-30.0,1.0,1,0.5298494435465008,False,True,1.0252165989414797,1,16.598090036588506,290.861,in_progress,0.0,0
60,5.0,-1.5049666451636763,-1.7173639056442211,-179.9036869649365,-30.0,1.0,1,0.5256708736379666,False,True,1.2154795356887396,2,16.598090036588506,290.935,in_progress,0.0,0
60,6.0,-1.5439065602258955,-1.7049833579413842,177.12489784218207,-30.0,0.8,0,0.4177211937441686,False,True,1.4505209180001333,2,16.598090036588506,290.998,in_progress,0.0,0
60,7.0,-1.5846700503091171,-1.6774599358267426,171.13000181655525,-15.0,0.8,2,0.395893922378022,False,True,1.6970877706228946,2,16.598090036588506,291.057,in_progress,0.0,0
60,8.0,-1.6263285180877827,-1.6495819334068211,166.184735926095,30.0,1.0,9,0.4672339838165248,False,True,1.9490592026233877,2,16.598090036588506,291.136,in_progress,0.0,0
60,9.0,-1.6790769136020787,-1.6226800567984292,163.2085528150022,-30.0,0.8,0,0.3525133255858192,False,True,2.267809204748637,3,16.598090036588506,291.194,in_progress,0.0,0
60,10.0,-1.7266650551377518,-1.6001115546352926,161.44574279532657,30.0,0.8,8,0.3346819142725661,False,True,2.5553160598173865,3,16.598090036588506,291.258,in_progress,0.0,0
60,11.0,-1.7775104806263535,-1.5686394127094092,158.18985598793697,30.0,0.8,8,0.30861804993877123,False,True,2.8463168423918295,3,16.598090036588506,291.335,in_progress,0.0,0
60,12.0,-1.8359744971163936,-1.5515451537075322,159.5277205840366,-30.0,1.0,1,0.36696299985806685,False,True,3.1971640931963403,3,16.598090036588506,291.395,in_progress,0.0,0
